"SettingsHandlers_nt.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_OneCore_BatterySaver.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_OneCore_PowerAndSleep.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_OneDriveBackup.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_OptionalFeatures.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_PCDisplay.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_Pen.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_QuickActions.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_Region.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_SharedExperiences_Rome.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_SIUF.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_SpeechPrivacy.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_Startup.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_StorageSense.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_Troubleshoot.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_User.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_UserAccount.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_UserExperience.dll" : "C:\WINDOWS\system32"
"SettingsHandlers_WorkAccess.dll" : "C:\WINDOWS\system32"
"SettingSync.dll" : "C:\WINDOWS\system32"
"SettingSyncCore.dll" : "C:\WINDOWS\system32"
"SettingSyncDownloadHelper.dll" : "C:\WINDOWS\system32"
"SettingSyncHost.exe" : "C:\WINDOWS\system32"
"setup" : "C:\WINDOWS\system32"
"setupapi.dll" : "C:\WINDOWS\system32"
"setupcl.dll" : "C:\WINDOWS\system32"
"setupcl.exe" : "C:\WINDOWS\system32"
"setupcln.dll" : "C:\WINDOWS\system32"
"setupetw.dll" : "C:\WINDOWS\system32"
"setupugc.exe" : "C:\WINDOWS\system32"
"setx.exe" : "C:\WINDOWS\system32"
"sfc.dll" : "C:\WINDOWS\system32"
"sfc.exe" : "C:\WINDOWS\system32"
"sfc_os.dll" : "C:\WINDOWS\system32"
"Sgrm" : "C:\WINDOWS\system32"
"SgrmBroker.exe" : "C:\WINDOWS\system32"
"SgrmEnclave.dll" : "C:\WINDOWS\system32"
"SgrmEnclave_secure.dll" : "C:\WINDOWS\system32"
"SgrmLpac.exe" : "C:\WINDOWS\system32"
"shacct.dll" : "C:\WINDOWS\system32"
"shacctprofile.dll" : "C:\WINDOWS\system32"
"SharedPCCSP.dll" : "C:\WINDOWS\system32"
"SharedRealitySvc.dll" : "C:\WINDOWS\system32"
"ShareHost.dll" : "C:\WINDOWS\system32"
"sharemediacpl.dll" : "C:\WINDOWS\system32"
"SHCore.dll" : "C:\WINDOWS\system32"
"shdocvw.dll" : "C:\WINDOWS\system32"
"shell32.dll" : "C:\WINDOWS\system32"
"ShellAppRuntime.exe" : "C:\WINDOWS\system32"
"ShellCommonCommonProxyStub.dll" : "C:\WINDOWS\system32"
"ShellExperiences" : "C:\WINDOWS\system32"
"shellstyle.dll" : "C:\WINDOWS\system32"
"shfolder.dll" : "C:\WINDOWS\system32"
"shgina.dll" : "C:\WINDOWS\system32"
"ShiftJIS.uce" : "C:\WINDOWS\system32"
"shimeng.dll" : "C:\WINDOWS\system32"
"shimgvw.dll" : "C:\WINDOWS\system32"
"shlwapi.dll" : "C:\WINDOWS\system32"
"shpafact.dll" : "C:\WINDOWS\system32"
"shrpubw.exe" : "C:\WINDOWS\system32"
"shsetup.dll" : "C:\WINDOWS\system32"
"shsvcs.dll" : "C:\WINDOWS\system32"
"shunimpl.dll" : "C:\WINDOWS\system32"
"shutdown.exe" : "C:\WINDOWS\system32"
"shutdownext.dll" : "C:\WINDOWS\system32"
"shutdownux.dll" : "C:\WINDOWS\system32"
"shwebsvc.dll" : "C:\WINDOWS\system32"
"si-lk" : "C:\WINDOWS\system32"
"signdrv.dll" : "C:\WINDOWS\system32"
"sigverif.exe" : "C:\WINDOWS\system32"
"SIHClient.exe" : "C:\WINDOWS\system32"
"sihost.exe" : "C:\WINDOWS\system32"
"SimAuth.dll" : "C:\WINDOWS\system32"
"SimCfg.dll" : "C:\WINDOWS\system32"
"simpdata.tlb" : "C:\WINDOWS\system32"
"sk-SK" : "C:\WINDOWS\system32"
"skci.dll" : "C:\WINDOWS\system32"
"sl-SI" : "C:\WINDOWS\system32"
"slc.dll" : "C:\WINDOWS\system32"
"slcext.dll" : "C:\WINDOWS\system32"
"SleepStudy" : "C:\WINDOWS\system32"
"SlideToShutDown.exe" : "C:\WINDOWS\system32"
"slmgr" : "C:\WINDOWS\system32"
"slmgr.vbs" : "C:\WINDOWS\system32"
"slui.exe" : "C:\WINDOWS\system32"
"slwga.dll" : "C:\WINDOWS\system32"
"SmallRoom.bin" : "C:\WINDOWS\system32"
"SmartCardBackgroundPolicy.dll" : "C:\WINDOWS\system32"
"SmartcardCredentialProvider.dll" : "C:\WINDOWS\system32"
"SmartCardSimulator.dll" : "C:\WINDOWS\system32"
"smartscreen.exe" : "C:\WINDOWS\system32"
"smartscreenps.dll" : "C:\WINDOWS\system32"
"SMBHelperClass.dll" : "C:\WINDOWS\system32"
"smbwmiv2.dll" : "C:\WINDOWS\system32"
"SMI" : "C:\WINDOWS\system32"
"SmiEngine.dll" : "C:\WINDOWS\system32"
"smphost.dll" : "C:\WINDOWS\system32"
"SmsRouterSvc.dll" : "C:\WINDOWS\system32"
"smss.exe" : "C:\WINDOWS\system32"
"SndVol.exe" : "C:\WINDOWS\system32"
"SndVolSSO.dll" : "C:\WINDOWS\system32"
"SnippingTool.exe" : "C:\WINDOWS\system32"
"snmpapi.dll" : "C:\WINDOWS\system32"
"snmptrap.exe" : "C:\WINDOWS\system32"
"Snooze_80.contrast-black.png" : "C:\WINDOWS\system32"
"Snooze_80.contrast-white.png" : "C:\WINDOWS\system32"
"Snooze_80.png" : "C:\WINDOWS\system32"
"socialapis.dll" : "C:\WINDOWS\system32"
"softkbd.dll" : "C:\WINDOWS\system32"
"softpub.dll" : "C:\WINDOWS\system32"
"sort.exe" : "C:\WINDOWS\system32"
"SortServer2003Compat.dll" : "C:\WINDOWS\system32"
"SortWindows61.dll" : "C:\WINDOWS\system32"
"SortWindows62.dll" : "C:\WINDOWS\system32"
"SortWindows64.dll" : "C:\WINDOWS\system32"
"SortWindows6Compat.dll" : "C:\WINDOWS\system32"
"SpaceAgent.exe" : "C:\WINDOWS\system32"
"spacebridge.dll" : "C:\WINDOWS\system32"
"SpaceControl.dll" : "C:\WINDOWS\system32"
"spaceman.exe" : "C:\WINDOWS\system32"
"SpatialAudioLicenseSrv.exe" : "C:\WINDOWS\system32"
"SpatializerApo.dll" : "C:\WINDOWS\system32"
"SpatialStore.dll" : "C:\WINDOWS\system32"
"spbcd.dll" : "C:\WINDOWS\system32"
"SpeakersSystemToastIcon.contrast-white.png" : "C:\WINDOWS\system32"
"SpeakersSystemToastIcon.png" : "C:\WINDOWS\system32"
"Spectrum.exe" : "C:\WINDOWS\system32"
"SpectrumSyncClient.dll" : "C:\WINDOWS\system32"
"Speech" : "C:\WINDOWS\system32"
"SpeechPal.dll" : "C:\WINDOWS\system32"
"Speech_OneCore" : "C:\WINDOWS\system32"
"spfileq.dll" : "C:\WINDOWS\system32"
"spinf.dll" : "C:\WINDOWS\system32"
"spmpm.dll" : "C:\WINDOWS\system32"
"spnet.dll" : "C:\WINDOWS\system32"
"spool" : "C:\WINDOWS\system32"
"spoolss.dll" : "C:\WINDOWS\system32"
"spoolsv.exe" : "C:\WINDOWS\system32"
"spopk.dll" : "C:\WINDOWS\system32"
"spp" : "C:\WINDOWS\system32"
"spp.dll" : "C:\WINDOWS\system32"
"sppc.dll" : "C:\WINDOWS\system32"
"sppcext.dll" : "C:\WINDOWS\system32"
"sppcomapi.dll" : "C:\WINDOWS\system32"
"sppcommdlg.dll" : "C:\WINDOWS\system32"
"SppExtComObj.Exe" : "C:\WINDOWS\system32"
"sppinst.dll" : "C:\WINDOWS\system32"
"sppnp.dll" : "C:\WINDOWS\system32"
"sppobjs.dll" : "C:\WINDOWS\system32"
"sppsvc.exe" : "C:\WINDOWS\system32"
"sppui" : "C:\WINDOWS\system32"
"sppwinob.dll" : "C:\WINDOWS\system32"
"sppwmi.dll" : "C:\WINDOWS\system32"
"spwinsat.dll" : "C:\WINDOWS\system32"
"spwizeng.dll" : "C:\WINDOWS\system32"
"spwizimg.dll" : "C:\WINDOWS\system32"
"spwizres.dll" : "C:\WINDOWS\system32"
"SqlServerSpatial120.dll" : "C:\WINDOWS\system32"
"sqlsrv32.dll" : "C:\WINDOWS\system32"
"sqlsrv32.rll" : "C:\WINDOWS\system32"
"sqmapi.dll" : "C:\WINDOWS\system32"
"sr-Latn-RS" : "C:\WINDOWS\system32"
"srchadmin.dll" : "C:\WINDOWS\system32"
"srclient.dll" : "C:\WINDOWS\system32"
"srcore.dll" : "C:\WINDOWS\system32"
"srdelayed.exe" : "C:\WINDOWS\system32"
"SrEvents.dll" : "C:\WINDOWS\system32"
"SRH.dll" : "C:\WINDOWS\system32"
"srhelper.dll" : "C:\WINDOWS\system32"
"srm.dll" : "C:\WINDOWS\system32"
"srmclient.dll" : "C:\WINDOWS\system32"
"srmlib.dll" : "C:\WINDOWS\system32"
"srms-apr-v.dat" : "C:\WINDOWS\system32"
"srms-apr.dat" : "C:\WINDOWS\system32"
"srms.dat" : "C:\WINDOWS\system32"
"srmscan.dll" : "C:\WINDOWS\system32"
"srmshell.dll" : "C:\WINDOWS\system32"
"srmstormod.dll" : "C:\WINDOWS\system32"
"srmtrace.dll" : "C:\WINDOWS\system32"
"srm_ps.dll" : "C:\WINDOWS\system32"
"srpapi.dll" : "C:\WINDOWS\system32"
"SrpUxNativeSnapIn.dll" : "C:\WINDOWS\system32"
"srrstr.dll" : "C:\WINDOWS\system32"
"SrTasks.exe" : "C:\WINDOWS\system32"
"sru" : "C:\WINDOWS\system32"
"srumapi.dll" : "C:\WINDOWS\system32"
"srumsvc.dll" : "C:\WINDOWS\system32"
"srvcli.dll" : "C:\WINDOWS\system32"
"srvsvc.dll" : "C:\WINDOWS\system32"
"srwmi.dll" : "C:\WINDOWS\system32"
"sscore.dll" : "C:\WINDOWS\system32"
"sscoreext.dll" : "C:\WINDOWS\system32"
"ssdm.dll" : "C:\WINDOWS\system32"
"ssdpapi.dll" : "C:\WINDOWS\system32"
"ssdpsrv.dll" : "C:\WINDOWS\system32"
"sspicli.dll" : "C:\WINDOWS\system32"
"sspisrv.dll" : "C:\WINDOWS\system32"
"SSShim.dll" : "C:\WINDOWS\system32"
"ssText3d.scr" : "C:\WINDOWS\system32"
"sstpsvc.dll" : "C:\WINDOWS\system32"
"StartMenuHelper64.dll" : "C:\WINDOWS\system32"
"StartTileData.dll" : "C:\WINDOWS\system32"
"Startupscan.dll" : "C:\WINDOWS\system32"
"StateRepository.Core.dll" : "C:\WINDOWS\system32"
"stclient.dll" : "C:\WINDOWS\system32"
"stdole2.tlb" : "C:\WINDOWS\system32"
"stdole32.tlb" : "C:\WINDOWS\system32"
"sti.dll" : "C:\WINDOWS\system32"
"sti_ci.dll" : "C:\WINDOWS\system32"
"stobject.dll" : "C:\WINDOWS\system32"
"StorageContextHandler.dll" : "C:\WINDOWS\system32"
"StorageUsage.dll" : "C:\WINDOWS\system32"
"storagewmi.dll" : "C:\WINDOWS\system32"
"storagewmi_passthru.dll" : "C:\WINDOWS\system32"
"stordiag.exe" : "C:\WINDOWS\system32"
"storewuauth.dll" : "C:\WINDOWS\system32"
"Storprop.dll" : "C:\WINDOWS\system32"
"StorSvc.dll" : "C:\WINDOWS\system32"
"streamci.dll" : "C:\WINDOWS\system32"
"StringFeedbackEngine.dll" : "C:\WINDOWS\system32"
"StructuredQuery.dll" : "C:\WINDOWS\system32"
"SubRange.uce" : "C:\WINDOWS\system32"
"subst.exe" : "C:\WINDOWS\system32"
"sud.dll" : "C:\WINDOWS\system32"
"sv-SE" : "C:\WINDOWS\system32"
"SvBannerBackground.png" : "C:\WINDOWS\system32"
"svchost.exe" : "C:\WINDOWS\system32"
"svf.dll" : "C:\WINDOWS\system32"
"svsvc.dll" : "C:\WINDOWS\system32"
"SwitcherDataModel.dll" : "C:\WINDOWS\system32"
"swprv.dll" : "C:\WINDOWS\system32"
"sxproxy.dll" : "C:\WINDOWS\system32"
"sxs.dll" : "C:\WINDOWS\system32"
"sxshared.dll" : "C:\WINDOWS\system32"
"sxssrv.dll" : "C:\WINDOWS\system32"
"sxsstore.dll" : "C:\WINDOWS\system32"
"sxstrace.exe" : "C:\WINDOWS\system32"
"SyncAppvPublishingServer.exe" : "C:\WINDOWS\system32"
"SyncAppvPublishingServer.vbs" : "C:\WINDOWS\system32"
"SyncCenter.dll" : "C:\WINDOWS\system32"
"SyncController.dll" : "C:\WINDOWS\system32"
"SyncHost.exe" : "C:\WINDOWS\system32"
"SyncHostps.dll" : "C:\WINDOWS\system32"
"SyncInfrastructure.dll" : "C:\WINDOWS\system32"
"SyncInfrastructureps.dll" : "C:\WINDOWS\system32"
"SyncProxy.dll" : "C:\WINDOWS\system32"
"Syncreg.dll" : "C:\WINDOWS\system32"
"SyncRes.dll" : "C:\WINDOWS\system32"
"SyncSettings.dll" : "C:\WINDOWS\system32"
"syncutil.dll" : "C:\WINDOWS\system32"
"sysclass.dll" : "C:\WINDOWS\system32"
"sysdm.cpl" : "C:\WINDOWS\system32"
"SysFxUI.dll" : "C:\WINDOWS\system32"
"sysmain.dll" : "C:\WINDOWS\system32"
"sysmon.ocx" : "C:\WINDOWS\system32"
"sysntfy.dll" : "C:\WINDOWS\system32"
"Sysprep" : "C:\WINDOWS\system32"
"sysprint.sep" : "C:\WINDOWS\system32"
"sysprtj.sep" : "C:\WINDOWS\system32"
"SysResetErr.exe" : "C:\WINDOWS\system32"
"syssetup.dll" : "C:\WINDOWS\system32"
"systemcpl.dll" : "C:\WINDOWS\system32"
"SystemEventsBrokerClient.dll" : "C:\WINDOWS\system32"
"SystemEventsBrokerServer.dll" : "C:\WINDOWS\system32"
"systeminfo.exe" : "C:\WINDOWS\system32"
"SystemPropertiesAdvanced.exe" : "C:\WINDOWS\system32"
"SystemPropertiesComputerName.exe" : "C:\WINDOWS\system32"
"SystemPropertiesDataExecutionPrevention.exe" : "C:\WINDOWS\system32"
"SystemPropertiesHardware.exe" : "C:\WINDOWS\system32"
"SystemPropertiesPerformance.exe" : "C:\WINDOWS\system32"
"SystemPropertiesProtection.exe" : "C:\WINDOWS\system32"
"SystemPropertiesRemote.exe" : "C:\WINDOWS\system32"
"systemreset.exe" : "C:\WINDOWS\system32"
"SystemResetPlatform" : "C:\WINDOWS\system32"
"SystemSettings.DataModel.dll" : "C:\WINDOWS\system32"
"SystemSettings.DeviceEncryptionHandlers.dll" : "C:\WINDOWS\system32"
"SystemSettings.Handlers.dll" : "C:\WINDOWS\system32"
"SystemSettings.SettingsExtensibility.dll" : "C:\WINDOWS\system32"
"SystemSettings.UserAccountsHandlers.dll" : "C:\WINDOWS\system32"
"SystemSettingsAdminFlows.exe" : "C:\WINDOWS\system32"
"SystemSettingsBroker.exe" : "C:\WINDOWS\system32"
"SystemSettingsRemoveDevice.exe" : "C:\WINDOWS\system32"
"SystemSettingsThresholdAdminFlowUI.dll" : "C:\WINDOWS\system32"
"SystemSupportInfo.dll" : "C:\WINDOWS\system32"
"SystemUWPLauncher.exe" : "C:\WINDOWS\system32"
"systray.exe" : "C:\WINDOWS\system32"
"t2embed.dll" : "C:\WINDOWS\system32"
"ta-in" : "C:\WINDOWS\system32"
"ta-lk" : "C:\WINDOWS\system32"
"Tabbtn.dll" : "C:\WINDOWS\system32"
"TabbtnEx.dll" : "C:\WINDOWS\system32"
"tabcal.exe" : "C:\WINDOWS\system32"
"TabletPC.cpl" : "C:\WINDOWS\system32"
"TabSvc.dll" : "C:\WINDOWS\system32"
"takeown.exe" : "C:\WINDOWS\system32"
"tapi3.dll" : "C:\WINDOWS\system32"
"tapi32.dll" : "C:\WINDOWS\system32"
"tapilua.dll" : "C:\WINDOWS\system32"
"TapiMigPlugin.dll" : "C:\WINDOWS\system32"
"tapiperf.dll" : "C:\WINDOWS\system32"
"tapisrv.dll" : "C:\WINDOWS\system32"
"TapiSysprep.dll" : "C:\WINDOWS\system32"
"tapiui.dll" : "C:\WINDOWS\system32"
"TapiUnattend.exe" : "C:\WINDOWS\system32"
"tar.exe" : "C:\WINDOWS\system32"
"TaskApis.dll" : "C:\WINDOWS\system32"
"taskbarcpl.dll" : "C:\WINDOWS\system32"
"taskcomp.dll" : "C:\WINDOWS\system32"
"TaskFlowDataEngine.dll" : "C:\WINDOWS\system32"
"taskhostw.exe" : "C:\WINDOWS\system32"
"taskkill.exe" : "C:\WINDOWS\system32"
"tasklist.exe" : "C:\WINDOWS\system32"
"Taskmgr.exe" : "C:\WINDOWS\system32"
"Tasks" : "C:\WINDOWS\system32"
"taskschd.dll" : "C:\WINDOWS\system32"
"taskschd.msc" : "C:\WINDOWS\system32"
"TaskSchdPS.dll" : "C:\WINDOWS\system32"
"Tasks_Migrated" : "C:\WINDOWS\system32"
"tbauth.dll" : "C:\WINDOWS\system32"
"tbs.dll" : "C:\WINDOWS\system32"
"tcblaunch.exe" : "C:\WINDOWS\system32"
"tcbloader.dll" : "C:\WINDOWS\system32"
"tcmsetup.exe" : "C:\WINDOWS\system32"
"tcpbidi.xml" : "C:\WINDOWS\system32"
"tcpipcfg.dll" : "C:\WINDOWS\system32"
"tcpmib.dll" : "C:\WINDOWS\system32"
"tcpmon.dll" : "C:\WINDOWS\system32"
"tcpmon.ini" : "C:\WINDOWS\system32"
"tcpmonui.dll" : "C:\WINDOWS\system32"
"TCPSVCS.EXE" : "C:\WINDOWS\system32"
"tdc.ocx" : "C:\WINDOWS\system32"
"tdh.dll" : "C:\WINDOWS\system32"
"TDLMigration.dll" : "C:\WINDOWS\system32"
"telephon.cpl" : "C:\WINDOWS\system32"
"TelephonyInteractiveUser.dll" : "C:\WINDOWS\system32"
"TelephonyInteractiveUserRes.dll" : "C:\WINDOWS\system32"
"tellib.dll" : "C:\WINDOWS\system32"
"TempSignedLicenseExchangeTask.dll" : "C:\WINDOWS\system32"
"TenantRestrictionsPlugin.dll" : "C:\WINDOWS\system32"
"termmgr.dll" : "C:\WINDOWS\system32"
"termsrv.dll" : "C:\WINDOWS\system32"
"tetheringclient.dll" : "C:\WINDOWS\system32"
"tetheringconfigsp.dll" : "C:\WINDOWS\system32"
"TetheringIeProvider.dll" : "C:\WINDOWS\system32"
"TetheringMgr.dll" : "C:\WINDOWS\system32"
"tetheringservice.dll" : "C:\WINDOWS\system32"
"TetheringStation.dll" : "C:\WINDOWS\system32"
"TextInputFramework.dll" : "C:\WINDOWS\system32"
"TextInputMethodFormatter.dll" : "C:\WINDOWS\system32"
"TextShaping.dll" : "C:\WINDOWS\system32"
"th-TH" : "C:\WINDOWS\system32"
"themecpl.dll" : "C:\WINDOWS\system32"
"Themes.SsfDownload.ScheduledTask.dll" : "C:\WINDOWS\system32"
"themeservice.dll" : "C:\WINDOWS\system32"
"themeui.dll" : "C:\WINDOWS\system32"
"ThirdPartyNoticesBySHS.txt" : "C:\WINDOWS\system32"
"threadpoolwinrt.dll" : "C:\WINDOWS\system32"
"thumbcache.dll" : "C:\WINDOWS\system32"
"ThumbnailExtractionHost.exe" : "C:\WINDOWS\system32"
"ti-et" : "C:\WINDOWS\system32"
"tier2punctuations.dll" : "C:\WINDOWS\system32"
"TieringEngineProxy.dll" : "C:\WINDOWS\system32"
"TieringEngineService.exe" : "C:\WINDOWS\system32"
"TileDataRepository.dll" : "C:\WINDOWS\system32"
"TimeBrokerClient.dll" : "C:\WINDOWS\system32"
"TimeBrokerServer.dll" : "C:\WINDOWS\system32"
"timedate.cpl" : "C:\WINDOWS\system32"
"TimeDateMUICallback.dll" : "C:\WINDOWS\system32"
"timeout.exe" : "C:\WINDOWS\system32"
"timesync.dll" : "C:\WINDOWS\system32"
"TimeSyncTask.dll" : "C:\WINDOWS\system32"
"tlscsp.dll" : "C:\WINDOWS\system32"
"tokenbinding.dll" : "C:\WINDOWS\system32"
"TokenBroker.dll" : "C:\WINDOWS\system32"
"TokenBrokerCookies.exe" : "C:\WINDOWS\system32"
"TokenBrokerUI.dll" : "C:\WINDOWS\system32"
"tpm.msc" : "C:\WINDOWS\system32"
"TpmCertResources.dll" : "C:\WINDOWS\system32"
"tpmcompc.dll" : "C:\WINDOWS\system32"
"TpmCoreProvisioning.dll" : "C:\WINDOWS\system32"
"TpmEngUM.dll" : "C:\WINDOWS\system32"
"TpmEngUM138.dll" : "C:\WINDOWS\system32"
"TpmInit.exe" : "C:\WINDOWS\system32"
"TpmTasks.dll" : "C:\WINDOWS\system32"
"TpmTool.exe" : "C:\WINDOWS\system32"
"tpmvsc.dll" : "C:\WINDOWS\system32"
"tpmvscmgr.exe" : "C:\WINDOWS\system32"
"tpmvscmgrsvr.exe" : "C:\WINDOWS\system32"
"tquery.dll" : "C:\WINDOWS\system32"
"tr-TR" : "C:\WINDOWS\system32"
"tracerpt.exe" : "C:\WINDOWS\system32"
"TRACERT.EXE" : "C:\WINDOWS\system32"
"traffic.dll" : "C:\WINDOWS\system32"
"TransformPPSToWlan.xslt" : "C:\WINDOWS\system32"
"TransformPPSToWlanCredentials.xslt" : "C:\WINDOWS\system32"
"TransliterationRanker.dll" : "C:\WINDOWS\system32"
"TransportDSA.dll" : "C:\WINDOWS\system32"
"tree.com" : "C:\WINDOWS\system32"
"trie.dll" : "C:\WINDOWS\system32"
"trkwks.dll" : "C:\WINDOWS\system32"
"TrustedSignalCredProv.dll" : "C:\WINDOWS\system32"
"tsbyuv.dll" : "C:\WINDOWS\system32"
"tscfgwmi.dll" : "C:\WINDOWS\system32"
"tscon.exe" : "C:\WINDOWS\system32"
"tsdiscon.exe" : "C:\WINDOWS\system32"
"TSErrRedir.dll" : "C:\WINDOWS\system32"
"tsf3gip.dll" : "C:\WINDOWS\system32"
"tsgqec.dll" : "C:\WINDOWS\system32"
"tskill.exe" : "C:\WINDOWS\system32"
"tsmf.dll" : "C:\WINDOWS\system32"
"TSpkg.dll" : "C:\WINDOWS\system32"
"tspubwmi.dll" : "C:\WINDOWS\system32"
"TSSessionUX.dll" : "C:\WINDOWS\system32"
"tssrvlic.dll" : "C:\WINDOWS\system32"
"TSTheme.exe" : "C:\WINDOWS\system32"
"TsUsbGDCoInstaller.dll" : "C:\WINDOWS\system32"
"TsUsbRedirectionGroupPolicyExtension.dll" : "C:\WINDOWS\system32"
"TSWbPrxy.exe" : "C:\WINDOWS\system32"
"TSWorkspace.dll" : "C:\WINDOWS\system32"
"TsWpfWrp.exe" : "C:\WINDOWS\system32"
"ttdinject.exe" : "C:\WINDOWS\system32"
"ttdloader.dll" : "C:\WINDOWS\system32"
"ttdplm.dll" : "C:\WINDOWS\system32"
"ttdrecord.dll" : "C:\WINDOWS\system32"
"ttdrecordcpu.dll" : "C:\WINDOWS\system32"
"TtlsAuth.dll" : "C:\WINDOWS\system32"
"TtlsCfg.dll" : "C:\WINDOWS\system32"
"TtlsExt.dll" : "C:\WINDOWS\system32"
"tttracer.exe" : "C:\WINDOWS\system32"
"tvratings.dll" : "C:\WINDOWS\system32"
"twext.dll" : "C:\WINDOWS\system32"
"twinapi.appcore.dll" : "C:\WINDOWS\system32"
"twinapi.dll" : "C:\WINDOWS\system32"
"twinui.appcore.dll" : "C:\WINDOWS\system32"
"twinui.dll" : "C:\WINDOWS\system32"
"twinui.pcshell.dll" : "C:\WINDOWS\system32"
"txflog.dll" : "C:\WINDOWS\system32"
"txfw32.dll" : "C:\WINDOWS\system32"
"typeperf.exe" : "C:\WINDOWS\system32"
"tzautoupdate.dll" : "C:\WINDOWS\system32"
"tzres.dll" : "C:\WINDOWS\system32"
"tzsync.exe" : "C:\WINDOWS\system32"
"tzsyncres.dll" : "C:\WINDOWS\system32"
"tzutil.exe" : "C:\WINDOWS\system32"
"ubpm.dll" : "C:\WINDOWS\system32"
"ucmhc.dll" : "C:\WINDOWS\system32"
"ucrtbase.dll" : "C:\WINDOWS\system32"
"ucrtbase_clr0400.dll" : "C:\WINDOWS\system32"
"ucrtbase_enclave.dll" : "C:\WINDOWS\system32"
"ucsvc.exe" : "C:\WINDOWS\system32"
"udhisapi.dll" : "C:\WINDOWS\system32"
"uDWM.dll" : "C:\WINDOWS\system32"
"UefiCsp.dll" : "C:\WINDOWS\system32"
"UevAgentPolicyGenerator.exe" : "C:\WINDOWS\system32"
"UevAppMonitor.exe" : "C:\WINDOWS\system32"
"UevAppMonitor.exe.config" : "C:\WINDOWS\system32"
"UevCustomActionTypes.tlb" : "C:\WINDOWS\system32"
"UevTemplateBaselineGenerator.exe" : "C:\WINDOWS\system32"
"UevTemplateConfigItemGenerator.exe" : "C:\WINDOWS\system32"
"uexfat.dll" : "C:\WINDOWS\system32"
"ufat.dll" : "C:\WINDOWS\system32"
"UiaManager.dll" : "C:\WINDOWS\system32"
"UIAnimation.dll" : "C:\WINDOWS\system32"
"UIAutomationCore.dll" : "C:\WINDOWS\system32"
"uicom.dll" : "C:\WINDOWS\system32"
"UIManagerBrokerps.dll" : "C:\WINDOWS\system32"
"UIMgrBroker.exe" : "C:\WINDOWS\system32"
"uireng.dll" : "C:\WINDOWS\system32"
"UIRibbon.dll" : "C:\WINDOWS\system32"
"UIRibbonRes.dll" : "C:\WINDOWS\system32"
"uk-UA" : "C:\WINDOWS\system32"
"ulib.dll" : "C:\WINDOWS\system32"
"umb.dll" : "C:\WINDOWS\system32"
"umdmxfrm.dll" : "C:\WINDOWS\system32"
"umpdc.dll" : "C:\WINDOWS\system32"
"umpnpmgr.dll" : "C:\WINDOWS\system32"
"umpo-overrides.dll" : "C:\WINDOWS\system32"
"umpo.dll" : "C:\WINDOWS\system32"
"umpoext.dll" : "C:\WINDOWS\system32"
"umpowmi.dll" : "C:\WINDOWS\system32"
"umrdp.dll" : "C:\WINDOWS\system32"
"unattend.dll" : "C:\WINDOWS\system32"
"unenrollhook.dll" : "C:\WINDOWS\system32"
"unimdm.tsp" : "C:\WINDOWS\system32"
"unimdmat.dll" : "C:\WINDOWS\system32"
"uniplat.dll" : "C:\WINDOWS\system32"
"Unistore.dll" : "C:\WINDOWS\system32"
"unlodctr.exe" : "C:\WINDOWS\system32"
"UNP" : "C:\WINDOWS\system32"
"untfs.dll" : "C:\WINDOWS\system32"
"UpdateAgent.dll" : "C:\WINDOWS\system32"
"updatecsp.dll" : "C:\WINDOWS\system32"
"UpdateDeploymentProvider.dll" : "C:\WINDOWS\system32"
"UpdateHeartbeat.dll" : "C:\WINDOWS\system32"
"updatepolicy.dll" : "C:\WINDOWS\system32"
"upfc.exe" : "C:\WINDOWS\system32"
"UpgradeResultsUI.exe" : "C:\WINDOWS\system32"
"upnp.dll" : "C:\WINDOWS\system32"
"upnpcont.exe" : "C:\WINDOWS\system32"
"upnphost.dll" : "C:\WINDOWS\system32"
"UPPrinterInstaller.exe" : "C:\WINDOWS\system32"
"UPPrinterInstallsCSP.dll" : "C:\WINDOWS\system32"
"upshared.dll" : "C:\WINDOWS\system32"
"uReFS.dll" : "C:\WINDOWS\system32"
"uReFSv1.dll" : "C:\WINDOWS\system32"
"ureg.dll" : "C:\WINDOWS\system32"
"url.dll" : "C:\WINDOWS\system32"
"urlmon.dll" : "C:\WINDOWS\system32"
"UsbCApi.dll" : "C:\WINDOWS\system32"
"usbceip.dll" : "C:\WINDOWS\system32"
"usbmon.dll" : "C:\WINDOWS\system32"
"usbperf.dll" : "C:\WINDOWS\system32"
"UsbPmApi.dll" : "C:\WINDOWS\system32"
